Date,Time,NiftySpot,CallOI,PutOI,PCR
06_09_23,1:51 PM,18647.45,174,84,0.695212038
06_09_23,1:54 PM,18637.15,176,80,0.683547769
06_09_23,1:57 PM,18639.05,176,80,0.669475401
06_09_23,2:00 PM,18646,176,78,0.663292969
06_09_23,2:03 PM,18643.2,176,79,0.663004323
06_09_23,2:06 PM,18638.15,177,78,0.658525635
06_09_23,2:09 PM,18634.2,176,77,0.649466989
06_09_23,2:12 PM,18634.2,176,77,0.649466989
06_09_23,2:15 PM,18639.75,179,77,0.642730181
06_09_23,2:18 PM,18639.75,179,77,0.642730181
06_09_23,2:21 PM,18639.75,179,77,0.642730181
06_09_23,2:24 PM,18627.4,178,75,0.624048307
06_09_23,2:27 PM,18628.95,178,76,0.622235765
06_09_23,2:30 PM,18628.95,178,76,0.622235765
06_09_23,2:33 PM,18648,180,74,0.617106176
06_09_23,2:36 PM,18658,179,74,0.61601946
06_09_23,2:39 PM,18651.95,178,74,0.622896504
06_09_23,2:42 PM,18634.9,179,75,0.628943459
06_09_23,2:45 PM,18636.3,179,75,0.629335197
06_09_23,2:48 PM,18636.25,178,74,0.626902221
06_09_23,2:51 PM,18644.95,178,74,0.626955686
06_09_23,2:54 PM,18644.85,178,74,0.621056301
06_09_23,2:57 PM,18646,178,73,0.621817231
06_09_23,3:00 PM,18642.25,176,75,0.624399616
06_09_23,3:03 PM,18633.35,176,76,0.626320845
06_09_23,3:06 PM,18638.55,175,74,0.624301188
06_09_23,3:09 PM,18638.55,175,74,0.624301188
06_09_23,3:12 PM,18638.55,175,74,0.624301188
06_09_23,3:15 PM,18634.95,171,72,0.619072895
06_09_23,3:18 PM,18632.95,170,72,0.616409164
06_09_23,3:21 PM,18630.95,167,70,0.614248635
06_09_23,3:24 PM,18628.45,163,68,0.616065781
06_09_23,3:27 PM,18628,161,68,0.612040742
06_09_23,3:30 PM,18630,159,68,0.60631734
06_09_23,10:00 AM,18730.5,130,93,0.804830136
06_09_23,10:03 AM,18732.45,130,94,0.809980363
06_09_23,10:06 AM,18733.55,131,96,0.813715338
06_09_23,10:09 AM,18728.9,132,96,0.812199037
06_09_23,10:12 AM,18717.7,132,96,0.811665335
06_09_23,10:15 AM,18703.45,133,95,0.804803096
06_09_23,10:18 AM,18699.65,136,95,0.801513782
06_09_23,10:21 AM,18688,136,93,0.794580616
06_09_23,10:24 AM,18690.25,138,92,0.777777778
06_09_23,10:27 AM,18703.4,142,91,0.763229678
06_09_23,10:30 AM,18681.85,144,91,0.758333333
06_09_23,10:33 AM,18681.85,144,91,0.758333333
06_09_23,10:36 AM,18693.9,147,90,0.748123083
06_09_23,10:39 AM,18698.05,147,90,0.747050147
06_09_23,10:42 AM,18694,147,90,0.749579302
06_09_23,10:45 AM,18686,147,89,0.753678016
06_09_23,10:48 AM,18677.1,147,89,0.754137859
06_09_23,10:51 AM,18680,148,89,0.750546818
06_09_23,10:54 AM,18674,148,88,0.747304023
06_09_23,10:57 AM,18672,148,88,0.74659513
06_09_23,11:00 AM,18668.75,150,87,0.736686391
06_09_23,11:03 AM,18668.75,150,87,0.736686391
06_09_23,11:06 AM,18665.25,155,87,0.731119336
06_09_23,11:09 AM,18665,157,86,0.730447761
06_09_23,11:12 AM,18673.95,159,85,0.716516754
06_09_23,11:15 AM,18668.35,160,84,0.71630094
06_09_23,11:18 AM,18680.9,161,84,0.717474302
