date,nifty_pe,nifty_pb,nifty_dividend_yield,nifty_close,nifty_eps,source,source_file
1999-04-23,15.08,2.59,1.46,982.0,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-04-26,14.3,2.46,1.54,931.35,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-04-28,14.49,2.49,1.52,943.5,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-04-29,14.84,2.55,1.48,966.6,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-04-30,15.02,2.58,1.25,978.2,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-03,14.95,2.56,1.25,970.75,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-04,15.53,2.66,1.21,1008.35,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-05,15.73,2.69,1.35,1019.55,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-06,16.15,2.76,1.31,1046.95,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-07,16.4,2.81,1.29,1062.9,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-10,16.88,2.89,1.26,1094.2,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-11,17.21,2.95,1.23,1116.0,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-12,17.14,2.93,1.24,1110.9,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-13,17.71,3.03,1.2,1148.1,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-14,17.98,3.08,1.05,1165.35,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-17,17.77,3.04,1.07,1151.9,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-18,17.9,3.06,1.06,1160.15,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-19,18.22,3.12,1.05,1180.25,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-20,18.01,3.08,1.06,1166.9,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-21,17.69,3.03,1.05,1145.85,65.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-24,18.08,3.01,1.04,1151.6,64.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-25,18.16,3.03,1.03,1160.2,64.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-26,18.28,3.1,1.3,1135.5,62.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-27,17.32,2.96,1.35,1091.45,63.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-28,17.2,2.93,1.28,1081.5,63.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-05-31,18.01,3.05,1.23,1132.3,63.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-01,18.25,3.02,1.24,1123.8,62.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-02,18.27,3.05,1.24,1125.15,62.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-03,18.75,3.08,1.23,1136.65,61.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-04,17.45,3.02,1.18,1155.05,66.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-07,17.48,3.03,1.17,1156.65,66.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-08,17.82,3.09,1.15,1178.95,66.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-09,17.58,3.05,1.2,1163.2,66.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-10,17.57,3.04,1.17,1162.6,66.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-11,17.25,2.99,1.14,1141.9,66.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-14,17.03,2.95,1.16,1126.9,66.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-15,16.93,2.93,1.17,1120.5,66.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-16,17.35,3.01,1.22,1148.15,66.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-17,17.78,3.08,1.19,1176.35,66.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
1999-06-18,17.76,3.08,0.88,1175.15,66.0,nse_historic_data_pe_pb_div,NIFTY 50_Historical_PE_PB_DIV.csv
